"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"MPDZ.8"	5.81605412430637e-06	-15.4993267022396	0.038	0.34	0.212873397003738	"11"	"MPDZ"
"ANKRD6.6"	5.86378597988365e-06	-16.4625695824677	0.057	0.38	0.214620430649722	"11"	"ANKRD6"
"TP53BP2.3"	6.13260069299533e-06	-0.466878416066245	0.208	0.058	0.224459317964322	"11"	"TP53BP2"
"HERC4.6"	6.22254076673662e-06	-4.48930774394407	0.642	0.352	0.227751214603327	"11"	"HERC4"
"ALS2.10"	6.52767285730754e-06	-15.4070806268353	0.264	0.556	0.238919354250313	"11"	"ALS2"
"STAT1"	6.66480894211055e-06	1.84503716274905	0.189	0.05	0.243938672090188	"11"	"STAT1"
"RAB8B.2"	6.75740594158363e-06	-2.51541727700112	0.245	0.077	0.247327814867902	"11"	"RAB8B"
"PACS1.8"	6.94088504695134e-06	2.17461155112638	0.604	0.394	0.254043333603466	"11"	"PACS1"
"SLC4A4.11"	7.03788327535834e-06	-137.654085420384	0.057	0.364	0.257593565761391	"11"	"SLC4A4"
"VASP"	7.12133986189629e-06	0.300180335370059	0.113	0.021	0.260648160285266	"11"	"VASP"
"CTDSPL.9"	7.7805159141587e-06	-14.9598164638257	0.113	0.419	0.284774662974123	"11"	"CTDSPL"
"JAK2.3"	7.85215439317544e-06	-3.38839192762005	0.434	0.211	0.287396702944614	"11"	"JAK2"
"DIRC3.2"	7.88706994756778e-06	-2.2606104308156	0.132	0.029	0.288674647150928	"11"	"DIRC3"
"STN1"	8.23170111035214e-06	1.34936918792408	0.151	0.036	0.301288492339999	"11"	"STN1"
"CPLANE1.5"	8.30953641944222e-06	-5.3500754332863	0.151	0.468	0.304137342488005	"11"	"CPLANE1"
"NOL4.7"	8.39975182727628e-06	-21.3490088953643	0.019	0.304	0.307439316630139	"11"	"NOL4"
"MYLIP.1"	8.44962293263515e-06	0.665155973423834	0.132	0.028	0.309264648957379	"11"	"MYLIP"
"PPP1R9A.7"	8.56117155345144e-06	-14.1945721051875	0.038	0.335	0.313347440027876	"11"	"PPP1R9A"
"AC044798.3.9"	8.64476155966501e-06	-5.45730252541287	0	0.279	0.316406917845299	"11"	"AC044798.3"
"CBL.6"	8.91067169906622e-06	-2.49058696663826	0.415	0.185	0.326139494857523	"11"	"CBL"
"CNTNAP4.9"	8.98502617549481e-06	-10.647216217184	0.113	0.42	0.328860943049286	"11"	"CNTNAP4"
"UNC13A.7"	9.21853401794364e-06	-1.80142409714308	0.038	0.325	0.337407563590755	"11"	"UNC13A"
"FAM153CP.10"	9.22499503946785e-06	-8.68692048964514	0.208	0.534	0.337644043439563	"11"	"FAM153CP"
"MTMR7.5"	9.59442639936017e-06	-3.74868943679306	0.057	0.346	0.351165600642982	"11"	"MTMR7"
"VPS37B.3"	9.64505614211666e-06	-25.3281944935653	0.321	0.12	0.353018699857612	"11"	"VPS37B"
"PVT1.2"	9.74086296154537e-06	-6.41089200916049	0.189	0.051	0.356525325255522	"11"	"PVT1"
"MICU3.7"	1.00387102902538e-05	-10.9586395407222	0.075	0.378	0.36742683533358	"11"	"MICU3"
"ABLIM3.8"	1.01958106948854e-05	-2.65803967838906	0.113	0.425	0.3731768672435	"11"	"ABLIM3"
"SEMA6A-AS1"	1.03783500215638e-05	3.00632266776635	0.151	0.036	0.379857989139258	"11"	"SEMA6A-AS1"
"AC093157.1.1"	1.05404486094836e-05	0.769280301315146	0.132	0.029	0.385790959555711	"11"	"AC093157.1"
"GRK4.5"	1.06333765780643e-05	-2.71629602718295	0	0.274	0.38919221613373	"11"	"GRK4"
"RAD51B.8"	1.06945294062583e-05	-5.48093263840639	0.264	0.095	0.391430470798459	"11"	"RAD51B"
"BMPER.9"	1.09573622077437e-05	-15.8544103304193	0.057	0.349	0.401050414165629	"11"	"BMPER"
"RASA2.6"	1.10267867258451e-05	-21.3919913150537	0.528	0.308	0.403591420952658	"11"	"RASA2"
"CAMSAP2.6"	1.12836734083451e-05	-13.966381026041	0.094	0.402	0.412993730418839	"11"	"CAMSAP2"
"STARD4-AS1.10"	1.13665640982433e-05	-36.8129902171494	0.113	0.404	0.416027612559804	"11"	"STARD4-AS1"
"PBX3.4"	1.17509268079891e-05	-25.4485675378596	0.245	0.08	0.43009567209921	"11"	"PBX3"
"CCDC91.5"	1.18741402387363e-05	-41.4929374893549	0.566	0.31	0.434605406877988	"11"	"CCDC91"
"MGLL.6"	1.1954847978269e-05	-15.9516690775842	0.057	0.36	0.437559390852626	"11"	"MGLL"
"C6orf62.5"	1.20622375091082e-05	-0.43203601249932	0.34	0.132	0.441489955070871	"11"	"C6orf62"
"RNASEH2B.2"	1.22836073409992e-05	-1.34631939261137	0.34	0.134	0.449592312287911	"11"	"RNASEH2B"
"ASTN1.7"	1.25089683388766e-05	-16.9349833039466	0.057	0.34	0.457840750171224	"11"	"ASTN1"
"NLGN4X.4"	1.27426701783414e-05	-35.5749229575948	0.057	0.345	0.466394471197474	"11"	"NLGN4X"
"GASK1B.2"	1.29008663696686e-05	-23.3816725715209	0.113	0.022	0.472184609996242	"11"	"GASK1B"
"PCCA.9"	1.31729660690625e-05	-21.1942817516625	0.245	0.556	0.482143731093757	"11"	"PCCA"
"ZIC1.8"	1.32953061804265e-05	-28.3250495355983	0.094	0.386	0.486621501509789	"11"	"ZIC1"
"JPH3.7"	1.37219994618459e-05	-1.7949245823836	0.019	0.294	0.502238902303023	"11"	"JPH3"
"RNF38.6"	1.38383592770092e-05	-4.37312129031449	0.528	0.271	0.506497787897813	"11"	"RNF38"
"CACNA1D.8"	1.38614804450149e-05	-24.7464557093994	0.057	0.338	0.507344045767991	"11"	"CACNA1D"
"CORO2B.7"	1.39161394058052e-05	-12.5400019919444	0.094	0.392	0.509344618391875	"11"	"CORO2B"
"CDH15.9"	1.42070379712755e-05	-1.57048524297906	0.075	0.368	0.519991796786655	"11"	"CDH15"
"SGK3.6"	1.44106880558174e-05	2.76395165683978	0.491	0.263	0.527445593530974	"11"	"SGK3"
"PPFIA2.7"	1.44573408695117e-05	-36.5971125511449	0.094	0.393	0.529153133164999	"11"	"PPFIA2"
"CTSZ"	1.46838025111915e-05	0.312583867087645	0.132	0.029	0.537441855712118	"11"	"CTSZ"
"FREM1.7"	1.4782083896082e-05	-9.55044748479005	0.038	0.315	0.541039052680497	"11"	"FREM1"
"AC025164.1"	1.48616327775553e-05	0.566654719165525	0.17	0.044	0.543950621291301	"11"	"AC025164.1"
"IGSF9B.9"	1.49730907340878e-05	-3.52955773266144	0.094	0.393	0.548030093958348	"11"	"IGSF9B"
"AUTS2.8"	1.560064594042e-05	-113.682890515657	0.491	0.741	0.570999242065313	"11"	"AUTS2"
"MARCH1.8"	1.56483245377003e-05	-112.16962570762	0.434	0.216	0.572744326404368	"11"	"MARCH1"
"MYEF2.7"	1.56911828764924e-05	-13.9455677361304	0.057	0.343	0.574312984462497	"11"	"MYEF2"
"POU2F2.8"	1.59493311976218e-05	1.4020185062684	0.415	0.191	0.583761471164155	"11"	"POU2F2"
"PGBD5.8"	1.66238625836669e-05	-2.85379044531978	0.057	0.343	0.608449994424792	"11"	"PGBD5"
"ROBO2.8"	1.68927881777634e-05	-95.332018108309	0.038	0.312	0.618292940094319	"11"	"ROBO2"
"NCOA2.5"	1.75463236659793e-05	-5.99134496026288	0.585	0.344	0.642212992498508	"11"	"NCOA2"
"EPB41L3.10"	1.75992928961104e-05	-8.52248569736492	0.132	0.427	0.644151719290537	"11"	"EPB41L3"
"SRSF5.2"	1.7966817728218e-05	0.95528788260252	0.528	0.267	0.657603495670505	"11"	"SRSF5"
"SRGAP2.10"	1.83927352659391e-05	-17.1007196555276	0.377	0.62	0.673192503468638	"11"	"SRGAP2"
"MAPK4.9"	1.86203470879543e-05	-8.13317087195406	0.038	0.32	0.681523323766217	"11"	"MAPK4"
"BTBD9.6"	1.88807839641794e-05	-28.5638765787033	0.566	0.307	0.691055573872928	"11"	"BTBD9"
"SCAMP5.6"	1.90591562575333e-05	-2.27207538517011	0.038	0.311	0.697584178181977	"11"	"SCAMP5"
"WDFY3.6"	1.91434605286603e-05	-39.7208153553363	0.283	0.593	0.700669798809495	"11"	"WDFY3"
"CSGALNACT2.4"	1.9430475707381e-05	0.38282118305867	0.302	0.12	0.711174841365852	"11"	"CSGALNACT2"
"FBN2.2"	1.95372379177117e-05	-5.28660576733261	0.132	0.029	0.715082445026164	"11"	"FBN2"
"PCNX2.10"	1.95479474286597e-05	-5.91200128262841	0.245	0.557	0.715474423836373	"11"	"PCNX2"
"NOS1AP.8"	2.00019883873637e-05	-18.5452098280549	0	0.261	0.7320927769659	"11"	"NOS1AP"
"SGCZ.7"	2.02278108185709e-05	-187.169290267018	0.057	0.328	0.740358103770515	"11"	"SGCZ"
"IQSEC2.7"	2.02330916159921e-05	-14.9259919423373	0.038	0.309	0.740551386236928	"11"	"IQSEC2"
"CAPZA1.2"	2.06057459311306e-05	1.93732366922672	0.415	0.189	0.754190906825311	"11"	"CAPZA1"
"DYRK1A.5"	2.06510339194248e-05	-65.599801054978	0.736	0.439	0.755848492484869	"11"	"DYRK1A"
"ZNFX1.1"	2.09073472442489e-05	0.877270911663059	0.245	0.086	0.765229816486753	"11"	"ZNFX1"
"KLHL2.4"	2.09183547133833e-05	-1.04822778516259	0.283	0.105	0.765632700864542	"11"	"KLHL2"
"MEF2B.1"	2.10088372288513e-05	0.289856291823102	0.132	0.03	0.768944451413188	"11"	"MEF2B"
"AC008014.1.3"	2.14789351457437e-05	11.7967649289931	0.208	0.066	0.786150505269367	"11"	"AC008014.1"
"CREBRF.3"	2.17244581906755e-05	1.47232403870607	0.453	0.236	0.795136894236913	"11"	"CREBRF"
"FUT8.10"	2.19643722210951e-05	-26.0884293299606	0.321	0.598	0.803917987664301	"11"	"FUT8"
"AL137139.2.9"	2.23392558135912e-05	-48.3969378463665	0.038	0.315	0.817639102033252	"11"	"AL137139.2"
"SAMD12.9"	2.23638226871687e-05	-14.3146913102754	0.132	0.433	0.818538274173063	"11"	"SAMD12"
"MAST1.8"	2.27810959827573e-05	-2.2671943404381	0.057	0.33	0.833810894064899	"11"	"MAST1"
"MTUS1.8"	2.31815328461406e-05	-8.74673296040808	0.132	0.423	0.848467283701593	"11"	"MTUS1"
"OSBPL10.2"	2.33406618261068e-05	4.4536536927245	0.132	0.031	0.854291563497334	"11"	"OSBPL10"
"SRPK2.6"	2.35427637879601e-05	-91.5589527960786	0.755	0.481	0.861688697403128	"11"	"SRPK2"
"NR2F1-AS1.7"	2.41216647415727e-05	-22.3694361102982	0.038	0.314	0.882877051206303	"11"	"NR2F1-AS1"
"KCNJ6.10"	2.42349487047279e-05	-31.0287997665521	0.057	0.345	0.887023357541747	"11"	"KCNJ6"
"KIAA1549L.6"	2.44644752743707e-05	-16.1514085929957	0.113	0.408	0.895424259517242	"11"	"KIAA1549L"
"KCNC1.10"	2.46649494285302e-05	-5.7279048813804	0.113	0.393	0.902761814033634	"11"	"KCNC1"
"DNAJC13.5"	2.46920780559605e-05	-0.312388439928543	0.472	0.217	0.90375474892621	"11"	"DNAJC13"
"PRKAR1B.7"	2.56659951539055e-05	-8.32980314866481	0.038	0.305	0.939401088628094	"11"	"PRKAR1B"
"BTBD11.2"	2.60037169062005e-05	-27.5691637010003	0.151	0.038	0.951762042483844	"11"	"BTBD11"
"LHFPL4.8"	2.6131898154918e-05	-2.47450612153279	0.038	0.311	0.956453604368156	"11"	"LHFPL4"
"LPAR1.1"	2.62195238885266e-05	-5.87377636983229	0.113	0.023	0.959660793843964	"11"	"LPAR1"
"LRRN2.7"	2.63596072807456e-05	-2.67203808088254	0.038	0.314	0.964787986082568	"11"	"LRRN2"
"TMEM178B.6"	2.72132040314455e-05	-17.1387115706942	0	0.255	0.996030480754936	"11"	"TMEM178B"
"STOX2.7"	2.73034627529926e-05	-6.53936214885851	0	0.254	0.999334040222281	"11"	"STOX2"
"TLE1.3"	2.74009006686384e-05	0.855380767788688	0.208	0.066	1	"11"	"TLE1"
"YWHAZ.4"	2.74569818900791e-05	0.966655304240347	0.396	0.188	1	"11"	"YWHAZ"
"GNAQ.8"	2.83835179330553e-05	-22.878939296479	0.415	0.209	1	"11"	"GNAQ"
"FBXO27.8"	2.93181639679899e-05	-1.67324222296197	0.038	0.302	1	"11"	"FBXO27"
"SPTB.6"	3.00767282232113e-05	-2.99283363413671	0.057	0.332	1	"11"	"SPTB"
"STIM2.4"	3.01517523574291e-05	-6.92179101499523	0.321	0.133	1	"11"	"STIM2"
"BDH1.8"	3.07145857305002e-05	-2.37330922527417	0.075	0.359	1	"11"	"BDH1"
"LRRC4B.4"	3.07777299032572e-05	-1.31835237420525	0.038	0.302	1	"11"	"LRRC4B"
"ZFYVE9.7"	3.18554616310203e-05	-5.88199877757169	0.132	0.416	1	"11"	"ZFYVE9"
"SLC4A10.9"	3.18894370833316e-05	-15.5315047552927	0.057	0.322	1	"11"	"SLC4A10"
"TMEM151B.7"	3.19291312870035e-05	-1.14067058336378	0.019	0.276	1	"11"	"TMEM151B"
"ADAP2.1"	3.20248047822342e-05	-1.90022037201777	0.151	0.039	1	"11"	"ADAP2"
"GABRB3.9"	3.26099907954317e-05	-55.8916897583611	0.113	0.397	1	"11"	"GABRB3"
"CNOT6L.5"	3.29679038622913e-05	19.7143432038703	0.434	0.219	1	"11"	"CNOT6L"
"ABCA10.8"	3.34162774021961e-05	-5.94019632468044	0.075	0.362	1	"11"	"ABCA10"
"ARHGEF12.8"	3.37403784161564e-05	-7.04228895434706	0.17	0.455	1	"11"	"ARHGEF12"
"CLSTN1.10"	3.41177038177191e-05	-12.6171578575735	0.189	0.482	1	"11"	"CLSTN1"
"RPS6KA5.8"	3.43980488080825e-05	-21.090703508208	0.34	0.619	1	"11"	"RPS6KA5"
"TRIM2.5"	3.46208235990738e-05	-27.3104170230001	0.113	0.4	1	"11"	"TRIM2"
"ADGRL1.7"	3.50063722684167e-05	-3.23859614759164	0.132	0.401	1	"11"	"ADGRL1"
"SGSM1.8"	3.51681293165757e-05	-13.8602423666265	0.094	0.369	1	"11"	"SGSM1"
"ATP11A.6"	3.54761621708098e-05	3.3616384068624	0.321	0.136	1	"11"	"ATP11A"
"ABR.5"	3.61441386282695e-05	-41.4569434228685	0.34	0.145	1	"11"	"ABR"
"MPP3.7"	3.62315267276562e-05	-1.43058895400725	0.019	0.274	1	"11"	"MPP3"
"ELP4.8"	3.63274425013854e-05	-44.320946407499	0.245	0.521	1	"11"	"ELP4"
"CTDP1.1"	3.65493064116485e-05	0.544647518586553	0.17	0.047	1	"11"	"CTDP1"
"ZNF462.6"	3.67534233508297e-05	-8.8990199067185	0.038	0.297	1	"11"	"ZNF462"
"GEN1"	3.67914757369691e-05	0.394266809586659	0.113	0.024	1	"11"	"GEN1"
"TRMO"	3.69678756040221e-05	0.311043448223668	0.132	0.031	1	"11"	"TRMO"
"HDAC9.4"	3.70838804890732e-05	-22.287283638336	0.415	0.215	1	"11"	"HDAC9"
"VSNL1.8"	3.71384488673667e-05	-6.79817799505988	0.057	0.318	1	"11"	"VSNL1"
"ARAP1"	3.76299335769976e-05	0.533060695504174	0.245	0.084	1	"11"	"ARAP1"
"LIX1-AS1.1"	3.82772301477465e-05	-2.68514104352751	0.113	0.024	1	"11"	"LIX1-AS1"
"COMMD10.4"	3.83365497318698e-05	-25.6306968600501	0.547	0.291	1	"11"	"COMMD10"
"MOB3A.2"	3.85759601027093e-05	0.7911063393761	0.302	0.123	1	"11"	"MOB3A"
"LEPROTL1.1"	3.87054231940224e-05	4.1948357684074	0.189	0.057	1	"11"	"LEPROTL1"
"RANBP17.7"	4.00443804983584e-05	-11.4222748331803	0.038	0.295	1	"11"	"RANBP17"
"NR4A2.1"	4.040596589245e-05	3.52095542441628	0.151	0.039	1	"11"	"NR4A2"
"RNF150.6"	4.04491486661726e-05	-8.0962800707348	0.038	0.295	1	"11"	"RNF150"
"ERC1.10"	4.07233948566169e-05	-110.795417120814	0.528	0.777	1	"11"	"ERC1"
"GNAI2"	4.19080253200068e-05	0.350133183009206	0.208	0.066	1	"11"	"GNAI2"
"MCM9.1"	4.19614194705728e-05	0.739490356800049	0.208	0.066	1	"11"	"MCM9"
"CFAP299.9"	4.20135571945155e-05	-42.9906356953864	0.094	0.374	1	"11"	"CFAP299"
"JPH4.7"	4.22346603882006e-05	-2.10572783262211	0.057	0.34	1	"11"	"JPH4"
"DYRK2.1"	4.22633237476319e-05	0.376498397126171	0.113	0.024	1	"11"	"DYRK2"
"Z94721.1.2"	4.2631029531064e-05	1.68399199358303	0.17	0.048	1	"11"	"Z94721.1"
"ABHD2.7"	4.26862558039829e-05	-5.66849956847214	0.151	0.447	1	"11"	"ABHD2"
"BTN3A1"	4.27534836922705e-05	0.38978111772665	0.208	0.066	1	"11"	"BTN3A1"
"NCKAP1.6"	4.4263827299273e-05	-51.405575036839	0.075	0.344	1	"11"	"NCKAP1"
"CDH2.6"	4.47351741498079e-05	-14.6249382760628	0.019	0.269	1	"11"	"CDH2"
"ADAM23.7"	4.51256223917532e-05	-16.7046591005651	0.038	0.302	1	"11"	"ADAM23"
"CDH7.9"	4.52592632193823e-05	-7.77744390561585	0	0.243	1	"11"	"CDH7"
"GAB1.9"	4.56284948409907e-05	-128.622373439039	0.358	0.155	1	"11"	"GAB1"
"CLVS1.6"	4.6129828630515e-05	-7.09212888994641	0.019	0.269	1	"11"	"CLVS1"
"LRRC8D.6"	4.698993156741e-05	6.13951579126607	0.377	0.172	1	"11"	"LRRC8D"
"MARK1.4"	4.73046782171633e-05	-4.4792194226669	0.019	0.268	1	"11"	"MARK1"
"PAXIP1.9"	4.81039851432809e-05	-3.68745128535845	0.075	0.343	1	"11"	"PAXIP1"
"UBASH3B.9"	4.81666173143409e-05	-17.0223959158908	0.189	0.518	1	"11"	"UBASH3B"
"TOB2.6"	4.84004570407296e-05	-1.76725156145856	0.132	0.429	1	"11"	"TOB2"
"DLEU2.7"	4.88488751780075e-05	-12.6149075381912	0.623	0.454	1	"11"	"DLEU2"
"NDST3.9"	4.890309777202e-05	-28.4312602991613	0.075	0.347	1	"11"	"NDST3"
"WDFY2.6"	5.03003037852157e-05	1.91755378738071	0.396	0.194	1	"11"	"WDFY2"
"NFKB1.4"	5.08325773358317e-05	0.929294965927148	0.377	0.17	1	"11"	"NFKB1"
"COBL.10"	5.09988959706854e-05	-5.46485342781293	0.057	0.318	1	"11"	"COBL"
"KDM7A.4"	5.26210359503307e-05	1.44003196796311	0.321	0.138	1	"11"	"KDM7A"
"BCAS4"	5.33108354814304e-05	0.252339565115075	0.189	0.057	1	"11"	"BCAS4"
"GRIK5.5"	5.4018206311389e-05	-1.81928777230994	0.075	0.335	1	"11"	"GRIK5"
"ZCCHC7.6"	5.42738848210758e-05	-12.9375076265331	0.623	0.382	1	"11"	"ZCCHC7"
"GFOD2.9"	5.43747897360875e-05	-4.33772325076085	0.094	0.36	1	"11"	"GFOD2"
"TMEM91.2"	5.48277546256127e-05	0.270219548344545	0.17	0.048	1	"11"	"TMEM91"
"LRRC3B.9"	5.51192381534239e-05	-20.7461547477253	0.057	0.316	1	"11"	"LRRC3B"
"IQSEC3.9"	5.53046194288537e-05	-1.85936976753433	0.038	0.29	1	"11"	"IQSEC3"
"CARS.1"	5.54007576273632e-05	0.319850416301751	0.208	0.067	1	"11"	"CARS"
"AFMID.7"	5.60564525837811e-05	-4.10593591093136	0.057	0.329	1	"11"	"AFMID"
"AFF2.7"	5.64606778576428e-05	-8.05568266196589	0.038	0.288	1	"11"	"AFF2"
"ZSWIM5.6"	5.65003249334816e-05	-9.15055201064383	0.094	0.361	1	"11"	"ZSWIM5"
"MGAT5.6"	5.71012332189508e-05	5.05580452774238	0.491	0.312	1	"11"	"MGAT5"
"KCNQ2.7"	5.78919996463519e-05	-1.42177500935188	0.075	0.334	1	"11"	"KCNQ2"
"DOK6.9"	5.813051230671e-05	-20.2663808259941	0.094	0.369	1	"11"	"DOK6"
"ADAMTS16.9"	5.83354181330148e-05	-3.23488803424183	0.057	0.324	1	"11"	"ADAMTS16"
"NOSIP"	6.06952586426726e-05	0.49595881502581	0.208	0.066	1	"11"	"NOSIP"
"ADCY1.7"	6.16603816470713e-05	-5.90171905329675	0.075	0.339	1	"11"	"ADCY1"
"SLC12A6.4"	6.31216422810501e-05	0.255299105611799	0.415	0.211	1	"11"	"SLC12A6"
"LINC01588"	6.32254325668922e-05	1.25888289074039	0.208	0.068	1	"11"	"LINC01588"
"YPEL5"	6.43956609210996e-05	0.366433666151079	0.189	0.058	1	"11"	"YPEL5"
"CLIP1.9"	6.47716135731168e-05	-14.3732226488214	0.491	0.717	1	"11"	"CLIP1"
"GAP43.6"	6.59713433129993e-05	-20.5188672577304	0.019	0.261	1	"11"	"GAP43"
"PAX6.8"	6.64988230066314e-05	-14.006381165564	0.038	0.292	1	"11"	"PAX6"
"NUP210.3"	6.74516419539076e-05	0.516190796506367	0.34	0.15	1	"11"	"NUP210"
"ROR1.8"	6.77098162125554e-05	-174.766169968983	0.094	0.373	1	"11"	"ROR1"
"GAREM1.6"	6.87552106850714e-05	-12.7148694370601	0.057	0.306	1	"11"	"GAREM1"
"TPT1.4"	6.94566399063292e-05	2.62181593521706	0.245	0.094	1	"11"	"TPT1"
"GGT7.6"	7.20893165553097e-05	-6.48980347859455	0.057	0.317	1	"11"	"GGT7"
"PTCHD1-AS.10"	7.21109508489754e-05	-34.1777660109221	0.057	0.307	1	"11"	"PTCHD1-AS"
"FAM107B.6"	7.24832981139989e-05	-5.42888787916552	0.321	0.137	1	"11"	"FAM107B"
"NR3C2.5"	7.41366719637995e-05	-5.93634514984096	0.302	0.125	1	"11"	"NR3C2"
"PTCHD1.11"	7.43966197472669e-05	-18.465531236003	0.019	0.259	1	"11"	"PTCHD1"
"RNF13.7"	7.45045662630738e-05	-7.02981907732573	0.453	0.238	1	"11"	"RNF13"
"OXR1.10"	7.5371558081045e-05	-37.5180395662853	0.34	0.595	1	"11"	"OXR1"
"INTS6.5"	7.6827612222744e-05	1.53488630586945	0.415	0.193	1	"11"	"INTS6"
"FAM241A"	7.70052358513693e-05	0.283053312836109	0.113	0.025	1	"11"	"FAM241A"
"CNTN6.8"	7.80891950256635e-05	-19.7794892410928	0.075	0.323	1	"11"	"CNTN6"
"FAM135B.8"	7.83633235491875e-05	-5.23022749102805	0.057	0.315	1	"11"	"FAM135B"
"SPON1.8"	7.8913418757133e-05	-16.0805657860574	0	0.231	1	"11"	"SPON1"
"PLEKHA5.5"	7.93600272774104e-05	-12.6873495835293	0.113	0.41	1	"11"	"PLEKHA5"
"KLF12.10"	7.984042807229e-05	-86.2692713684688	0.358	0.165	1	"11"	"KLF12"
"ADAM11.9"	8.12659713810025e-05	-1.91721444188331	0.038	0.289	1	"11"	"ADAM11"
"AC068587.4.8"	8.16897609177134e-05	-35.6443203690678	0.075	0.323	1	"11"	"AC068587.4"
"ANKRD11.5"	8.25394383499024e-05	-19.5196799390279	0.717	0.539	1	"11"	"ANKRD11"
"SLC39A10.4"	8.31397547336345e-05	1.9702444011006	0.34	0.147	1	"11"	"SLC39A10"
"TCF3.1"	8.35062696495549e-05	0.412561610327318	0.17	0.05	1	"11"	"TCF3"
"TUSC3.7"	8.50421779896311e-05	-11.3607172286551	0.057	0.302	1	"11"	"TUSC3"
"LRRK1"	8.59821112256785e-05	-3.67022747708912	0.151	0.041	1	"11"	"LRRK1"
"ATP8B4.1"	8.7300539197651e-05	-4.53674822291662	0.151	0.041	1	"11"	"ATP8B4"
"SAP30L-AS1"	8.74684260560948e-05	1.0494314975219	0.132	0.033	1	"11"	"SAP30L-AS1"
"SKI.9"	9.0489674334917e-05	-4.27590948150418	0.245	0.532	1	"11"	"SKI"
"LDLRAD3.8"	9.05143883332684e-05	-10.1202133048766	0.264	0.545	1	"11"	"LDLRAD3"
"ALG13.4"	9.07117021442471e-05	1.6444639450358	0.321	0.135	1	"11"	"ALG13"
"TTLL11.6"	9.19992757518718e-05	-3.72336091748728	0.057	0.309	1	"11"	"TTLL11"
"PLEKHG5.5"	9.24637138415773e-05	-1.13737068289196	0	0.227	1	"11"	"PLEKHG5"
"FHIT.9"	9.32149424656412e-05	-25.1707894632589	0.264	0.106	1	"11"	"FHIT"
"RASGRF2.1"	9.34818563020675e-05	-2.37007910167501	0.113	0.026	1	"11"	"RASGRF2"
"TRMT11.6"	9.39220705398119e-05	-10.9028260577124	0.151	0.406	1	"11"	"TRMT11"
"RARA"	9.49350388214548e-05	0.393327347327322	0.132	0.034	1	"11"	"RARA"
"CCNY.5"	9.68960559376043e-05	-1.00839797087705	0.453	0.226	1	"11"	"CCNY"
"RGL1.7"	0.000104572752476116	-4.56690132216341	0.075	0.32	1	"11"	"RGL1"
"TRPC1.6"	0.000105158616360683	-16.9265628638798	0.075	0.319	1	"11"	"TRPC1"
"DDX3X.3"	0.000105928919653639	0.536141961576306	0.34	0.15	1	"11"	"DDX3X"
"ZNF700.2"	0.000106680154785737	0.875979445349188	0.245	0.089	1	"11"	"ZNF700"
"JUN.2"	0.000107049173644145	-0.728962433580051	0.151	0.042	1	"11"	"JUN"
"ADD3.7"	0.000107262469373814	6.84124126757178	0.604	0.386	1	"11"	"ADD3"
"KCNMB4.7"	0.000107778788153342	-4.58906993718957	0.057	0.297	1	"11"	"KCNMB4"
"CCNJL.8"	0.000107960114670901	-2.45123554285256	0.075	0.332	1	"11"	"CCNJL"
"AKIRIN2"	0.000109114649165697	0.624570900602986	0.189	0.06	1	"11"	"AKIRIN2"
"GTF2I.7"	0.0001093845703057	-4.3791654194336	0.396	0.641	1	"11"	"GTF2I"
"PIAS1.5"	0.000111203459829747	-15.9174879179626	0.66	0.415	1	"11"	"PIAS1"
"MAPKBP1.8"	0.000112295071812972	-3.95868811200465	0.189	0.458	1	"11"	"MAPKBP1"
"PRKCZ.8"	0.000112918814055058	-1.93498121167975	0.132	0.404	1	"11"	"PRKCZ"
"MYO1E.2"	0.000113351862148851	-3.60719035859543	0.132	0.034	1	"11"	"MYO1E"
"RAB3IP.8"	0.000113591238854451	-11.7283306203066	0.208	0.458	1	"11"	"RAB3IP"
"CADM3.7"	0.000113722423978648	-2.21282982478539	0.094	0.354	1	"11"	"CADM3"
"EPB41L4B.6"	0.000114375602185264	-8.64112154641277	0	0.222	1	"11"	"EPB41L4B"
"ANXA11.2"	0.000116332728014142	0.491315618571598	0.245	0.092	1	"11"	"ANXA11"
"UTP6.1"	0.000116764983096537	0.493334959649996	0.358	0.164	1	"11"	"UTP6"
"ITSN1.8"	0.000117110895655819	-5.70748882005249	0.132	0.421	1	"11"	"ITSN1"
"ANKRD36C.8"	0.000117639730386457	-9.71753987721115	0.358	0.631	1	"11"	"ANKRD36C"
"RCAN2.7"	0.000119512331909767	-4.64238563549524	0.019	0.258	1	"11"	"RCAN2"
"FAM122B"	0.000120021458466709	0.472721295770425	0.113	0.026	1	"11"	"FAM122B"
"DMD.9"	0.000120443520777937	-58.7792149650399	0.094	0.352	1	"11"	"DMD"
"SLC16A7.6"	0.000120486303194314	5.68557715213215	0.415	0.205	1	"11"	"SLC16A7"
"LIMS1.5"	0.000121204453345149	-0.438899975520679	0.245	0.093	1	"11"	"LIMS1"
"VAT1L.8"	0.00012133876957135	-25.630894166307	0.038	0.272	1	"11"	"VAT1L"
"ANKS6.7"	0.000121703557422116	-1.8280686608785	0.057	0.296	1	"11"	"ANKS6"
"TMSB10.1"	0.000121732418655739	0.670932323750905	0.132	0.034	1	"11"	"TMSB10"
"RASA1.6"	0.00012205502476794	6.82025833830678	0.547	0.31	1	"11"	"RASA1"
